MATCH_DATE,HOME_TEAM,AWAY_TEAM,A Win,B Win,Home Win,H_PLUS_MINUS_LS,A_PLUS_MINUS_LS,H_AVG_ODDS_L5,H_PLUS_MINUS_L5,A_PLUS_MINUS_L5,A_AVG_ODDS_L5,LS_PPG_DIFF,LS_FGPCT_DIFF,LS_FTPCT_DIFF,LS_TPPCT_DIFF,LS_OFF_REB_DIFF,LS_ASSIST_DIFF,LS_STEALS_DIFF,LS_TURNOVERS_DIFF,LS_BLOCKS_DIFF,L5_PPG_DIFF,L5_FGPCT_DIFF,L5_FTPCT_DIFF,L5_TPPCT_DIFF,L5_OFF_REB_DIFF,L5_ASSIST_DIFF,L5_STEALS_DIFF,L5_TURNOVERS_DIFF,L5_BLOCKS_DIFF
2016-11-05,Memphis Grizzlies,LA Clippers,2.95,1.43,0,1.89,4.28,322,-2.20,-5.20,30,-2.99,-0.10,-0.04,-0.07,1.59,-2.02,0.25,1.11,-0.57,-1.80,0.60,6.40,11.60,1.20,3.40,-2.20,5.20,1.60
2016-11-05,New Orleans Pelicans,Phoenix Suns,1.69,2.25,0,-2.33,-2.27,144,-8.60,-0.80,566,-0.78,-0.03,-0.08,-0.03,0.88,-0.29,2.90,0.44,-1.46,0.40,0.20,4.40,-3.20,-2.00,3.80,0.20,-7.40,0.40
2016-11-05,Dallas Mavericks,Portland Trail Blazers,2.15,1.74,0,5.72,7.22,92,-8.60,-5.60,291,-5.54,-0.03,-0.05,0.01,-2.39,-0.17,-0.48,-2.35,-1.96,-10.80,4.00,1.20,-5.40,-1.60,-3.20,-0.20,-0.80,-3.20
2016-11-05,Utah Jazz,San Antonio Spurs,2.45,1.61,0,0.53,-10.13,-397,1.80,3.20,-64,7.78,-0.03,-0.04,0.00,2.10,0.03,-1.62,-1.87,-1.44,-12.60,-1.00,-17.40,-5.40,-4.60,-3.80,-3.60,2.20,0.40
2016-11-05,Los Angeles Lakers,Golden State Warriors,7.00,1.11,1,-0.88,0.74,364,-0.80,6.80,-362.2,4.06,0.01,0.00,-0.01,-0.19,2.18,3.01,2.59,1.38,-12.00,-3.00,-1.40,-9.40,3.80,-9.80,-0.60,-1.40,-0.60
2016-11-05,Oklahoma City Thunder,Minnesota Timberwolves,1.50,2.70,1,-4.13,-3.54,-148,13.00,1.80,277,-3.21,-0.03,-0.11,-0.03,0.45,-0.41,0.14,-0.17,1.22,8.40,-3.20,5.40,-12.80,2.60,-3.20,2.40,4.20,1.60
2016-11-05,Philadelphia 76ers,Cleveland Cavaliers,8.00,1.10,0,-3.79,-1.66,223.4,-9.60,-5.20,121,1.15,0.02,0.01,-0.01,-1.80,-0.91,1.70,-0.25,-1.35,3.00,-1.00,-4.00,1.80,-1.20,6.00,-2.00,-1.20,1.80
2016-11-05,Orlando Magic,Washington Wizards,1.37,3.20,1,-4.08,-2.05,-48,0.80,-6.60,30,-4.41,-0.01,0.07,-0.03,-0.68,-1.06,-0.97,-1.15,-0.06,-1.80,0.60,-1.60,2.80,0.20,-0.20,-0.60,-2.80,4.80
2016-11-05,Detroit Pistons,Denver Nuggets,1.50,2.70,1,-2.58,-2.03,-53,8.40,-1.80,106,0.86,0.03,0.02,0.03,2.37,0.67,0.71,1.81,0.92,-1.60,3.80,-3.80,5.20,-2.00,1.00,-1.20,-6.40,-1.60
2016-11-05,Indiana Pacers,Chicago Bulls,1.61,2.45,1,1.71,2.46,-201,7.00,0.80,-56.2,0.08,0.10,0.10,0.06,1.64,0.33,1.93,3.11,-0.23,0.40,-2.20,-1.80,2.20,-0.60,-1.20,2.60,-1.20,-1.00
2016-11-05,Atlanta Hawks,Houston Rockets,1.65,2.35,1,2.84,8.65,-264,1.00,-4.00,65,-10.77,0.03,0.12,-0.01,-1.72,-2.73,0.57,-0.08,0.12,0.80,2.20,3.20,5.20,-2.20,2.20,2.20,0.60,2.60
2016-11-06,Milwaukee Bucks,Sacramento Kings,1.61,2.45,1,-8.89,-1.16,15,-5.00,-9.40,321,-4.32,-0.04,0.02,-0.03,0.33,-5.34,-1.04,-0.63,-0.90,4.80,2.20,7.00,-2.00,-0.40,4.60,1.00,-2.00,0.00
2016-11-06,San Antonio Spurs,LA Clippers,1.50,2.70,0,-10.13,4.28,-701,6.20,-1.20,-50,-7.23,-0.09,-0.05,-0.07,0.83,-1.55,-0.13,3.05,0.39,2.60,5.60,13.00,14.80,-5.80,8.00,-3.60,-0.40,3.00
2016-11-06,New York Knicks,Utah Jazz,2.20,1.71,0,1.72,0.53,69,-7.00,0.80,101,-5.73,0.00,-0.03,-0.04,-1.90,-1.13,-0.29,-0.88,1.72,0.40,-3.60,-4.20,-3.20,4.00,-1.00,-1.80,0.60,0.80
2016-11-06,Memphis Grizzlies,Portland Trail Blazers,1.91,1.91,0,1.89,7.22,246,-2.60,-1.20,178,-7.81,0.03,0.07,0.03,-2.45,-1.73,1.45,-1.20,-0.81,-13.80,-2.40,-3.00,1.00,4.20,-0.80,-0.80,1.80,0.80
2016-11-06,Toronto Raptors,Sacramento Kings,1.30,3.70,0,-5.97,-1.16,-94,0.20,-7.60,110,-0.84,-0.01,0.01,0.01,1.03,-2.53,-0.33,2.84,-1.17,-0.20,-0.80,9.80,-9.40,2.80,-7.40,0.40,-2.40,0.00
2016-11-07,Dallas Mavericks,Milwaukee Bucks,1.65,2.35,1,5.72,-8.89,165,-12.60,-6.80,176,6.27,-0.05,-0.18,-0.02,-0.34,4.26,-0.30,-0.23,-0.25,-4.40,-2.20,0.20,2.00,-2.40,-5.20,-1.80,-6.40,-3.40
2016-11-07,Boston Celtics,Denver Nuggets,1.30,3.70,0,3.21,-2.03,-199.2,3.40,-4.00,196,3.98,0.00,-0.02,0.00,2.42,2.22,2.23,1.15,0.74,8.00,3.20,1.20,2.00,-2.80,6.60,1.60,-3.20,1.40
2016-11-07,Los Angeles Lakers,Phoenix Suns,1.57,2.55,1,-0.88,-2.27,374,2.80,2.00,331,7.48,-0.03,-0.18,-0.03,1.51,1.36,4.20,2.69,-0.61,-9.20,-1.20,3.20,-5.60,0.40,-2.00,-1.80,-3.80,0.40
2016-11-08,Philadelphia 76ers,Utah Jazz,2.70,1.50,0,-3.79,0.53,337.4,-8.40,-1.40,126,-2.27,0.06,0.13,0.03,-2.16,0.40,0.93,-0.98,-0.37,-3.20,-4.60,-12.00,-2.60,0.80,0.60,0.40,3.20,3.60
2016-11-08,Washington Wizards,Houston Rockets,1.87,1.95,0,-2.05,8.65,-146,7.40,-0.40,12,-6.40,0.10,0.15,0.05,0.63,-3.38,0.68,0.92,-1.42,-2.80,2.40,-3.60,-4.40,-1.80,-1.00,0.40,-0.60,1.60
2016-11-08,Charlotte Hornets,Indiana Pacers,1.71,2.20,1,-6.92,1.71,-329,4.60,-10.60,55,-3.58,-0.04,-0.06,-0.03,0.09,0.90,-1.30,-0.33,-0.67,0.40,-3.00,1.20,-11.20,-2.00,-6.40,-0.60,-5.40,-0.40
2016-11-08,Chicago Bulls,Orlando Magic,1.33,3.40,1,2.46,-4.08,-172,4.60,-13.20,221.6,0.24,-0.06,-0.06,-0.01,-1.26,-2.31,-0.90,-2.74,0.51,12.80,2.20,13.40,13.00,5.00,2.00,-0.20,0.00,1.20
2016-11-08,Oklahoma City Thunder,Miami Heat,1.43,2.90,1,-4.13,3.52,-210,11.40,-7.20,184,-4.47,0.04,0.11,0.00,1.64,0.35,-0.54,2.23,0.32,18.00,1.00,1.40,0.20,2.00,3.40,5.80,3.00,1.60
2016-11-08,LA Clippers,Detroit Pistons,1.27,4.05,1,4.28,-2.58,-417,8.00,-9.20,272,2.76,0.08,-0.02,0.06,-2.71,0.34,1.08,-1.41,0.94,-1.60,-1.00,-11.40,-3.80,0.80,-1.00,1.80,1.00,0.40
2016-11-08,Golden State Warriors,New Orleans Pelicans,1.02,18.00,1,0.74,-2.33,-381,2.20,-16.20,564,4.21,-0.01,-0.10,0.02,0.82,-0.52,-1.71,-0.34,-0.53,11.40,4.20,-4.00,4.00,2.20,2.80,1.80,-1.40,5.20
2016-11-09,Cleveland Cavaliers,Atlanta Hawks,1.28,4.00,0,-1.66,2.84,-523,12.60,1.00,36,-0.26,0.03,0.08,0.06,3.07,-2.29,-2.75,-1.24,-0.55,20.40,4.60,5.40,8.80,1.80,0.00,0.80,-4.80,-1.20
2016-11-09,Brooklyn Nets,Minnesota Timberwolves,2.65,1.54,1,-7.23,-3.54,191,-4.80,-3.60,31,-3.77,-0.01,-0.04,0.01,0.51,-1.06,-0.35,-0.23,-0.52,-2.60,-2.40,5.60,-3.80,-4.00,1.40,2.00,1.80,-1.40
2016-11-09,Memphis Grizzlies,Denver Nuggets,1.61,2.45,1,1.89,-2.03,24,0.40,0.80,184,0.63,0.00,-0.04,0.01,1.25,-1.02,2.04,1.51,1.29,-7.00,-4.00,-2.20,1.00,1.20,2.40,1.20,-2.00,1.80
2016-11-09,Portland Trail Blazers,Phoenix Suns,1.25,4.30,1,7.22,-2.27,82,-3.40,-2.00,232,10.99,-0.06,-0.18,-0.06,2.48,1.92,1.61,2.44,0.13,3.80,0.60,3.40,13.60,-0.40,1.00,-1.80,-2.40,0.60
2016-11-09,Los Angeles Lakers,Dallas Mavericks,1.54,2.65,0,-0.88,5.72,259,6.40,-7.80,565,2.03,0.06,0.06,0.02,1.43,-0.39,3.07,2.59,1.21,11.00,3.00,8.20,-2.00,2.60,0.20,1.20,3.60,-0.80
2016-11-09,Sacramento Kings,New Orleans Pelicans,1.36,3.40,1,-1.16,-2.33,108,-3.80,-15.40,880,4.28,0.04,0.01,0.03,-0.79,3.13,-0.42,0.52,0.79,8.80,3.60,-4.40,6.60,2.40,-0.40,1.60,-2.00,0.80
2016-11-10,New York Knicks,Brooklyn Nets,1.28,4.00,1,1.72,-7.23,45,-7.00,-12.60,686.2,0.67,-0.10,-0.21,-0.10,-0.71,-2.11,-1.04,-1.52,2.23,-5.40,4.00,4.40,-0.40,-3.60,-4.20,-3.40,-1.40,0.40
2016-11-10,Washington Wizards,Boston Celtics,1.80,2.05,1,-2.05,3.21,31,2.20,-10.00,141,1.39,0.06,0.00,0.06,-0.92,0.20,-0.10,1.93,0.06,9.20,4.80,-3.40,1.60,2.20,-0.20,5.00,3.40,-2.40
2016-11-10,Charlotte Hornets,Utah Jazz,1.67,2.30,1,-6.92,0.53,-326,5.80,4.60,117,-6.47,0.06,0.11,0.03,-1.30,0.82,0.85,0.39,-0.46,0.00,-4.00,-1.20,-10.00,-0.60,-0.20,1.00,-1.40,-1.00
2016-11-10,Orlando Magic,Minnesota Timberwolves,1.71,2.20,0,-4.08,-3.54,-72,2.00,-7.00,16,-0.57,-0.04,-0.08,-0.03,-0.06,-0.16,0.02,-0.52,-0.08,-0.80,-0.20,-2.40,1.20,-2.20,4.20,-0.20,-2.40,1.00
2016-11-10,Indiana Pacers,Philadelphia 76ers,1.10,7.50,1,1.71,-3.79,-212,13.60,-14.20,1000,-0.62,0.04,0.05,0.02,0.77,-0.49,1.22,1.71,0.58,13.00,5.80,0.20,5.20,3.40,-1.00,2.00,0.80,2.00
2016-11-10,Atlanta Hawks,Chicago Bulls,1.63,2.40,1,2.84,2.46,-318,6.60,0.60,6.8,-0.20,0.00,-0.04,-0.02,-0.40,4.02,1.76,2.89,1.09,3.20,0.40,-15.60,2.40,1.00,4.40,5.20,1.60,-0.80
2016-11-10,Oklahoma City Thunder,Toronto Raptors,1.65,2.35,0,-4.13,-5.97,-278,9.00,-18.00,460,-1.78,0.03,0.00,-0.01,-1.02,2.01,0.16,-1.78,1.92,16.20,1.60,2.60,3.40,6.60,4.00,1.80,3.80,3.80
2016-11-10,Phoenix Suns,Detroit Pistons,2.60,1.56,1,-2.27,-2.58,24,-3.40,-16.00,304,-3.41,0.01,0.06,0.00,-1.14,-1.87,-1.73,-1.54,1.04,12.40,0.40,3.60,-4.40,5.00,1.20,1.80,3.40,1.60
2016-11-10,San Antonio Spurs,Houston Rockets,1.24,4.50,0,-10.13,8.65,-681,-5.00,2.40,43,-15.38,0.06,0.12,0.01,-0.39,-6.35,0.21,1.29,0.03,-17.20,-5.80,6.40,-4.20,-3.40,-5.80,0.00,-7.60,0.80
2016-11-10,LA Clippers,Portland Trail Blazers,1.14,6.00,1,4.28,7.22,-412,10.20,2.20,76,-4.82,0.13,0.11,0.11,-4.05,0.28,1.20,-2.31,-0.24,-11.40,1.40,-10.60,-3.60,-0.60,0.00,0.40,-0.40,-1.00
2016-11-10,Golden State Warriors,Dallas Mavericks,1.01,20.00,1,0.74,5.72,-1331,-2.40,-5.60,378,-2.03,0.05,0.05,0.04,1.62,-2.57,0.06,0.00,-0.17,3.40,0.40,-4.40,1.20,0.60,3.40,2.20,3.40,3.20
2016-11-11,Milwaukee Bucks,New Orleans Pelicans,1.49,2.75,0,-8.89,-2.33,-98,6.00,-15.60,688,-0.04,-0.01,0.03,0.00,-0.46,-2.21,-1.46,-0.11,-0.11,13.80,5.40,5.20,5.40,2.80,4.00,2.80,-0.40,1.00
2016-11-11,Miami Heat,Chicago Bulls,1.85,1.97,0,3.52,2.46,-42,3.60,0.60,-5.2,1.59,0.04,-0.08,0.01,0.14,1.71,1.56,0.85,0.48,-9.00,-4.00,-8.60,-5.00,-3.60,-5.00,-2.60,-2.40,0.60
2016-11-11,Denver Nuggets,Golden State Warriors,3.20,1.37,0,-2.03,0.74,13,-9.00,0.60,-565.2,-0.87,0.00,0.11,-0.02,-2.93,2.02,-0.17,-0.36,0.03,-9.20,-4.00,-2.20,-3.00,2.80,-5.40,-1.80,-3.40,3.20
2016-11-11,Sacramento Kings,Los Angeles Lakers,1.47,2.85,0,-1.16,-0.88,22,-0.60,-11.40,626,-3.98,0.04,0.11,0.03,-1.42,1.48,-1.72,-1.73,-0.06,3.60,4.00,-6.80,5.40,0.20,4.40,-1.00,-3.20,-0.40
2016-11-12,Philadelphia 76ers,Indiana Pacers,2.75,1.48,1,-3.79,1.71,338.4,-13.20,-14.40,25,0.62,-0.04,-0.05,-0.02,-0.77,0.49,-1.22,-1.71,-0.58,-5.20,-2.20,-8.40,-2.80,-3.80,-3.60,-1.80,1.60,1.60
2016-11-12,Washington Wizards,Cleveland Cavaliers,3.75,1.29,0,-2.05,-1.66,-32,4.20,-2.00,-117,4.63,0.03,-0.05,0.00,-0.73,1.63,2.86,2.24,-0.99,10.60,5.20,1.40,1.80,3.40,3.60,-0.20,1.00,-0.40
2016-11-12,Charlotte Hornets,Toronto Raptors,1.95,1.87,0,-6.92,-5.97,-329,6.20,-13.60,458,-2.41,0.01,0.01,0.00,-1.07,1.19,-0.23,-2.09,0.23,9.40,-0.40,7.40,3.20,0.20,2.40,-1.00,-3.40,1.00
2016-11-12,Orlando Magic,Utah Jazz,2.70,1.50,0,-4.08,0.53,-121,-1.80,5.20,104,-3.21,0.07,0.14,0.01,-1.76,1.88,1.12,0.35,-0.07,-0.40,-4.20,-6.20,-7.60,5.20,1.60,0.20,-1.60,-0.40
2016-11-12,Boston Celtics,New York Knicks,1.56,2.60,1,3.21,1.72,-233.2,-1.40,-6.80,232,5.55,0.01,0.10,0.02,1.74,3.87,2.48,0.46,-1.78,7.80,0.80,1.60,-1.00,0.60,4.60,1.40,2.00,-1.00
2016-11-12,Oklahoma City Thunder,LA Clippers,2.70,1.50,0,-4.13,4.28,-276,8.40,5.20,9,-5.30,-0.04,0.01,-0.05,1.67,0.11,-0.51,1.88,0.19,4.20,3.00,3.40,4.00,-0.60,4.40,-0.80,9.00,1.40
2016-11-12,San Antonio Spurs,Detroit Pistons,1.18,4.75,1,-10.13,-2.58,-691,-5.20,-16.40,148,-4.47,-0.01,-0.08,-0.01,-1.89,-1.21,0.96,1.64,1.33,1.40,0.80,9.80,6.80,-2.40,1.80,0.00,-2.00,2.20
2016-11-12,Portland Trail Blazers,Sacramento Kings,1.29,3.70,1,7.22,-1.16,-21,-5.20,-10.40,138,7.49,-0.07,-0.11,-0.06,2.38,-0.92,-0.87,1.48,0.80,20.00,4.20,4.80,7.60,-1.40,0.80,0.00,2.20,-0.20
2016-11-13,New Orleans Pelicans,Los Angeles Lakers,1.95,1.87,0,-2.33,-0.88,89,-4.60,-2.80,403,-8.26,0.00,0.10,0.00,-0.63,-1.66,-1.30,-2.25,-0.85,7.80,0.40,-8.20,-0.60,-1.20,9.40,0.80,-7.00,1.60
2016-11-13,Indiana Pacers,Boston Celtics,2.05,1.80,0,1.71,3.21,-391,11.60,-11.60,117,-2.70,0.09,0.11,0.08,-1.23,-2.83,-0.04,1.15,0.27,15.60,5.00,6.60,9.00,2.40,2.00,5.20,1.80,1.60
2016-11-13,Toronto Raptors,New York Knicks,1.31,3.60,1,-5.97,1.72,-211,4.40,-13.80,294,1.67,0.05,0.13,0.07,1.67,0.75,1.37,3.37,-2.40,4.20,0.80,2.20,-11.40,1.60,-6.40,1.00,-3.40,-2.80
2016-11-13,Atlanta Hawks,Philadelphia 76ers,1.04,13.00,1,2.84,-3.79,-390,8.40,-13.20,730,-0.90,-0.05,-0.09,-0.05,-1.27,3.20,1.05,1.49,1.90,12.20,5.40,4.80,2.60,5.80,2.60,3.40,4.60,-0.20
2016-11-13,Chicago Bulls,Washington Wizards,1.15,5.25,1,2.46,-2.05,-280,10.40,-6.00,28,-4.17,-0.07,0.01,-0.04,-1.95,-3.36,-1.86,-3.90,0.44,9.40,1.20,5.00,9.60,4.60,5.20,-1.40,-1.60,1.60
2016-11-13,Houston Rockets,San Antonio Spurs,2.10,1.77,0,8.65,-10.13,-951,6.00,8.80,-120,15.38,-0.06,-0.12,-0.01,0.39,6.35,-0.21,-1.29,-0.03,-1.20,-0.80,-22.20,-9.40,0.20,2.20,0.80,4.00,-0.80
2016-11-13,Minnesota Timberwolves,LA Clippers,2.80,1.45,0,-3.54,4.28,-160,6.80,8.40,4,-2.09,-0.01,0.12,-0.02,1.22,0.52,-0.65,2.05,-1.04,0.00,5.20,6.00,5.40,-3.00,9.40,0.00,7.00,0.80
2016-11-13,Miami Heat,Utah Jazz,2.00,1.83,0,3.52,0.53,-23.4,1.60,10.40,5,-1.38,0.04,-0.01,0.01,-2.89,1.29,1.78,-1.53,0.92,-3.60,-4.80,-8.40,2.40,0.60,-1.40,-1.20,1.80,-1.20
2016-11-13,Milwaukee Bucks,Memphis Grizzlies,1.69,2.25,1,-8.89,1.89,-101,5.80,-24.40,1284,-4.00,0.00,0.06,-0.01,0.40,-2.69,-1.63,-0.92,-0.90,24.80,9.20,9.20,6.20,0.00,9.20,-1.80,-1.00,3.40
2016-11-13,Denver Nuggets,Detroit Pistons,1.48,2.75,0,-2.03,-2.58,157,-12.00,-15.00,108,-0.86,-0.03,-0.02,-0.03,-2.37,-0.67,-0.71,-1.81,-0.92,8.40,1.60,-4.20,-0.80,2.00,5.20,0.80,2.20,1.80
2016-11-13,Phoenix Suns,Brooklyn Nets,1.50,2.70,0,-2.27,-7.23,105,-1.20,-11.80,616.2,-0.32,-0.05,-0.01,-0.04,-0.16,-1.67,-1.82,-1.95,1.67,1.60,2.20,1.60,-4.60,0.60,-2.40,-1.40,-1.40,0.60
2016-11-13,Cleveland Cavaliers,Charlotte Hornets,1.31,3.60,1,-1.66,-6.92,-570,9.00,-2.00,-13,3.04,-0.02,0.00,0.01,0.95,0.50,-1.62,-1.12,1.44,23.60,6.20,-3.00,1.40,3.40,1.80,1.60,-1.00,-1.20
2016-11-14,Oklahoma City Thunder,Orlando Magic,1.18,4.75,0,-4.13,-4.08,-173,7.40,-15.20,195.6,-2.64,0.02,-0.04,0.00,0.51,-0.25,0.11,0.35,1.30,13.00,3.60,11.00,11.80,0.20,-0.80,1.40,3.80,0.40
2016-11-14,Minnesota Timberwolves,Los Angeles Lakers,1.91,1.91,1,-3.54,-0.88,-149,6.00,4.00,306,-3.40,0.09,0.23,0.06,-1.86,1.37,-2.03,-0.50,-0.53,3.00,1.40,-4.20,7.40,1.40,5.80,1.00,-2.00,0.60
2016-11-14,Golden State Warriors,Phoenix Suns,1.02,16.00,1,0.74,-2.27,-3085,4.80,-6.80,328,3.43,-0.03,-0.19,-0.01,1.70,-0.82,1.19,0.10,-1.99,-1.20,4.40,-3.80,11.20,-2.00,10.20,-0.60,-2.40,5.00
2016-11-14,Portland Trail Blazers,Denver Nuggets,1.30,3.65,1,7.22,-2.03,-131,-3.40,-0.40,192,8.44,-0.02,-0.10,-0.02,3.70,0.72,0.59,2.71,2.09,9.80,5.00,0.40,4.80,-3.00,3.20,0.20,-1.60,-0.80
2016-11-15,Indiana Pacers,Orlando Magic,1.29,3.90,1,1.71,-4.08,-345,6.80,-12.00,214.6,0.32,0.03,0.04,0.04,0.37,-1.97,1.03,0.37,0.27,18.80,6.00,-0.20,8.80,-1.60,-0.80,3.20,1.80,2.20
2016-11-15,New York Knicks,Dallas Mavericks,1.57,2.55,1,1.72,5.72,-59,-1.40,-7.00,518,-4.46,0.03,0.04,-0.01,-0.63,-2.20,-0.36,0.33,2.39,4.00,3.40,-4.00,2.20,-1.00,-1.20,-0.80,1.60,0.40
2016-11-15,Detroit Pistons,Oklahoma City Thunder,2.00,1.83,1,-2.58,-4.13,-127,13.80,-7.00,176,2.54,-0.04,0.01,0.00,1.04,-0.45,-0.57,-0.47,-1.12,5.20,6.80,1.00,8.60,-2.40,3.40,0.20,-2.40,1.20
2016-11-15,New Orleans Pelicans,Boston Celtics,2.45,1.61,1,-2.33,3.21,32,-9.00,-5.00,36,-7.31,0.01,0.02,0.01,-0.31,-3.72,-0.35,-0.45,-0.24,3.20,-2.40,2.00,-8.80,1.00,3.20,4.40,-0.20,0.80
2016-11-15,Houston Rockets,Philadelphia 76ers,1.10,7.50,1,8.65,-3.79,-529,0.80,-15.60,770,9.87,-0.08,-0.21,-0.04,0.45,5.93,0.48,1.57,1.78,-1.40,-2.60,0.80,-10.80,5.00,-2.40,-1.80,0.00,-0.60
2016-11-15,San Antonio Spurs,Miami Heat,1.13,6.50,1,-10.13,3.52,-729,-2.40,-8.80,185,-6.40,-0.01,0.04,-0.01,0.79,-1.31,-0.16,3.40,0.52,3.20,0.00,9.40,9.80,-4.60,3.80,1.20,-2.00,-0.80
2016-11-15,Utah Jazz,Memphis Grizzlies,1.38,3.20,0,0.53,1.89,-396,-0.60,-22.20,909,3.54,-0.02,-0.05,0.01,1.33,0.50,-2.00,0.07,-0.48,9.60,3.80,-8.40,9.40,-0.80,0.40,-4.00,-1.60,1.20
2016-11-15,LA Clippers,Brooklyn Nets,1.02,16.00,1,4.28,-7.23,-577,18.40,-5.40,430.2,5.85,0.02,-0.09,0.01,-1.73,0.54,1.00,-1.82,1.56,-7.20,2.20,-9.60,-0.40,-1.40,0.40,-0.20,-4.20,0.00
2016-11-16,Cleveland Cavaliers,Toronto Raptors,1.40,3.10,1,-1.66,-5.97,-544,4.60,-7.00,295,0.63,-0.01,0.01,0.01,-0.12,1.69,-1.84,-3.21,1.67,12.40,-2.80,2.20,6.00,5.20,1.80,-3.20,-3.20,0.60
2016-11-16,Miami Heat,Atlanta Hawks,3.25,1.38,0,3.52,2.84,29.6,-3.00,-0.60,126,1.79,0.03,-0.04,0.03,0.54,-2.31,-0.20,-2.04,-0.61,-2.60,-1.00,-8.00,7.80,-1.80,-1.80,-0.20,-2.00,0.80
2016-11-16,Minnesota Timberwolves,Charlotte Hornets,2.00,1.83,0,-3.54,-6.92,-199,16.00,-3.80,-5,3.84,0.05,0.10,0.02,-0.41,1.23,0.25,0.48,0.47,24.00,12.60,-6.20,13.20,1.80,7.20,4.00,5.40,-0.40
2016-11-16,Portland Trail Blazers,Chicago Bulls,1.53,2.70,0,7.22,2.46,-150,-3.80,0.20,16.2,7.24,-0.01,-0.09,-0.04,4.15,1.66,0.32,3.52,0.85,10.20,2.40,-8.20,-2.00,-3.60,1.40,-1.60,-1.40,-0.40
2016-11-16,Los Angeles Lakers,Brooklyn Nets,1.34,3.45,1,-0.88,-7.23,117,6.00,-7.00,570.2,7.16,-0.08,-0.19,-0.07,1.35,-0.30,2.39,0.74,1.06,3.20,3.80,4.00,-0.80,2.00,0.80,-0.40,-2.20,-1.40
2016-11-17,Philadelphia 76ers,Washington Wizards,3.45,1.34,1,-3.79,-2.05,300.4,-11.20,-5.60,74,-3.47,-0.02,0.06,0.00,-1.07,-2.54,-1.16,-2.49,-0.37,-7.20,-1.80,-7.00,5.00,-3.60,0.80,-0.40,4.00,1.80
2016-11-17,Orlando Magic,New Orleans Pelicans,1.30,3.70,1,-4.08,-2.33,-59,-6.20,-7.40,638,4.29,0.04,0.05,0.03,-1.29,2.86,-0.71,1.23,0.24,-1.40,-2.20,-5.60,5.60,3.40,-0.80,-1.80,-3.00,-1.20
2016-11-17,Indiana Pacers,Cleveland Cavaliers,1.67,2.30,1,1.71,-1.66,-372,8.80,6.80,-229,0.54,0.06,0.06,0.02,-1.04,-1.40,2.92,1.45,-0.78,5.80,3.60,3.60,0.00,-1.20,3.80,0.00,-2.20,2.40
2016-11-17,Boston Celtics,Dallas Mavericks,1.40,3.10,1,3.21,5.72,-289.2,2.40,-8.40,512,1.08,0.04,0.14,0.01,1.11,1.67,2.12,0.79,0.60,17.80,2.40,0.40,5.20,2.20,8.00,1.20,3.80,0.80
2016-11-17,New York Knicks,Detroit Pistons,1.80,2.05,1,1.72,-2.58,-137,2.60,-9.20,101,-2.42,-0.04,-0.14,-0.06,-1.69,-2.31,-0.96,-1.11,1.60,9.40,6.40,-1.80,5.20,-0.80,2.20,-0.40,3.20,1.40
2016-11-17,Atlanta Hawks,Milwaukee Bucks,1.45,2.90,1,2.84,-8.89,-855,9.60,-6.00,93,4.37,-0.01,-0.08,0.00,-2.50,6.79,1.61,1.49,1.95,16.80,4.40,-13.40,14.20,3.40,5.60,2.00,-1.80,0.00
2016-11-17,Oklahoma City Thunder,Houston Rockets,1.71,2.20,1,-4.13,8.65,-193,3.60,1.20,139,-13.44,0.11,0.19,0.02,0.46,-4.69,-0.17,0.12,-0.18,-2.80,-1.20,-0.40,1.40,-0.60,-4.20,-1.80,-3.20,-0.40
2016-11-17,Toronto Raptors,Golden State Warriors,3.00,1.42,0,-5.97,0.74,-223,3.00,8.20,-640.2,-0.77,0.03,0.12,0.03,-0.58,1.12,0.96,3.70,0.15,-15.20,-6.40,2.00,-6.60,5.00,-14.40,-3.40,-4.60,1.60
2016-11-17,Denver Nuggets,Phoenix Suns,1.54,2.65,1,-2.03,-2.27,43,-9.80,-8.80,572,2.55,-0.03,-0.08,-0.04,-1.23,1.20,1.02,-0.27,-1.96,-12.80,-4.40,-3.60,-3.00,1.00,-0.60,-1.60,-1.80,3.40
2016-11-17,LA Clippers,Memphis Grizzlies,1.08,8.50,0,4.28,1.89,-1505,22.20,-14.60,553,2.99,0.10,0.04,0.07,-1.59,2.02,-0.25,-1.11,0.57,20.20,7.20,-6.00,17.60,-2.80,10.20,1.80,-2.60,3.00
2016-11-17,Sacramento Kings,San Antonio Spurs,2.95,1.43,0,-1.16,-10.13,1,-1.00,12.80,-124,4.56,0.03,0.06,0.02,0.84,2.19,-0.21,-2.22,-0.96,-7.20,-3.20,-12.60,-4.20,-1.20,0.80,0.60,1.20,-3.60
2016-11-18,Washington Wizards,New York Knicks,1.50,2.75,1,-2.05,1.72,-42,-0.20,-13.60,236,6.93,0.07,0.10,0.08,0.82,4.07,2.38,2.39,-1.72,5.60,4.60,0.40,-0.80,-1.60,-1.20,2.80,0.60,-1.00
2016-11-18,Miami Heat,Milwaukee Bucks,1.59,2.50,1,3.52,-8.89,54.6,-2.40,-7.60,168,6.16,0.02,-0.12,0.03,-1.96,4.47,1.41,-0.55,1.33,2.00,0.00,-10.20,12.60,-2.20,-2.00,-0.80,-4.00,2.20
